"CODE","GOVERN_TYPE","POPULATION","AGE25_PROPTN","AGE50_PROPTN","POP_DENSITY","GDP","INFANT_MORT","DOCS","VAX_RATE","HEALTHCARE_BASIS","HEALTHCARE_COST","DEATH_RATE","OBS_TYPE"
"State125","STABLE DEM",1.00021487037425,0.129939982646163,-0.285326220406958,-1.5891456868844,-0.172360300134246,-2.04743833863029,-0.99400677952811,0.464240744720479,"PRIVATE",1.75142134113908,6.43480533469511,"Train"
"State126","STABLE DEM",-0.00726903632759598,-0.278127454537119,-0.663078445737132,0.79339356903102,-0.0981877102550425,-0.939117118907821,0.351523125227365,0.241638794059827,"FREE",-1.16125249237976,17.565132132848,"Train"
"State127","UNSTABLE DEM",0.434625124531189,0.377945291889536,0.921561559209907,0.387309961467558,0.48498493614025,0.618248034610619,0.835637845382413,-0.159627386513476,"INSURANCE",-0.179736063419972,24.5441293121141,"Train"
"State128","UNSTABLE DEM",-0.46299479782686,0.458435152453393,0.676708261724423,-0.314932027373165,-0.243444671108998,-0.820499274196147,-0.589986573411174,0.205009427474705,"FREE",-1.16125249237976,25.4078944896987,"Train"
"State129","OTHER",-1.38013996247202,0.0604760914535024,0.759233806383946,-0.00941025791753791,0.0267858474468068,-0.513244794255461,-1.43239323023347,0.761095909783723,"PRIVATE",1.88629980182984,12.8699253184221,"Test"
"State130","DICTATORSHIP",0.752716368441123,-0.7588586193426,-1.03105693456923,0.050946560699239,-2.2389395262237,0.884450210968679,1.18303176437279,-0.0163302515214138,"PRIVATE",1.84464957676088,22.9610026358551,"Train"
"State131","STABLE DEM",-1.09886567869731,-0.075773385604539,0.130663875613988,-0.478437345707479,-0.0437279627574407,-0.333028758928259,-0.0505918226313607,0.377727173135281,"PRIVATE",1.78677651910723,15.7288864222969,"Train"
"State132","UNSTABLE DEM",-0.341496395924307,1.70614056062614,0.0930347315649316,0.391250057287482,0.511946574817499,0.825119558417002,1.21765437175376,0.057593021074505,"INSURANCE",-0.126838517427493,27.0049493532102,"Train"
"State133","STABLE DEM",-1.29843091500639,0.721347783994023,1.32657414217623,-0.166869582492775,-0.254930878026836,-1.06472566062427,0.160962305131833,0.223859410590153,"INSURANCE",-0.140525409914465,21.4097316747287,"Train"
"State134","STABLE DEM",0.136973087569817,-0.37279717424898,-1.13346434136799,-1.17685123162832,-1.71943024916541,-0.360362689275952,0.6812864200347,0.713785503719912,"PRIVATE",1.889002596377,12.9154455543451,"Train"
"State135","DICTATORSHIP",-0.340460433536998,-0.742359955195695,-0.925398668928605,-0.765281667335827,-0.306086081891732,-0.0688372529319248,-0.218013588470119,0.153570364374172,"INSURANCE",-0.165927961048041,14.1225658591467,"Train"
"State136","UNSTABLE DEM",-0.76946821690702,-0.476751037770053,-0.390042784773122,0.470719769025191,0.0605072863630205,-1.23606593130756,0.231255091889191,0.366411102944918,"INSURANCE",-0.211940696466469,12.8875088104841,"Test"
"State137","UNSTABLE DEM",-1.44469995889258,-1.10014302610669,-1.12469294034424,-1.23736315730571,-0.625055409591914,-1.59622093996952,-0.447758111122936,0.00164511677963204,"INSURANCE",-0.190629272779056,11.4455713328148,"Test"
"State138","UNSTABLE DEM",-1.06633615521402,0.432925589376512,-0.856152798883786,0.793756547140845,-0.0451764337952813,0.771215144191355,1.64930808578017,0.28686584141418,"INSURANCE",-0.165008150718385,28.9230613647716,"Test"
"State139","UNSTABLE DEM",1.8052253358669,2.24721706391603,-0.489447283952363,0.118294019767309,0.619719455636222,-1.05107556720556,-0.564587442932201,0.554323026384577,"PRIVATE",1.84417292182152,15.7774028659501,"Train"
"State140","OTHER",0.340506764449065,1.90650976849533,0.959651834027303,0.969591253593131,0.598593785594177,-0.592590142689593,0.485767154270479,0.300342562483684,"INSURANCE",-0.162706743909753,26.7498352314482,"Test"
"State141","UNSTABLE DEM",-0.95668451707806,-0.00108481349523753,-0.21111552803256,-0.726983996917195,0.201932511904924,-0.299742677632374,-0.63563344526797,0.289832425908521,"FREE",-1.16125249237976,13.5575807272692,"Train"
"State142","UNSTABLE DEM",0.130322262326116,0.375906990647582,1.86171300161873,0.290370601716385,-0.0129333960738979,0.156029349027351,-0.385773458981776,0.0472717978824297,"INSURANCE",-0.191879427569633,21.3384685021393,"Train"
"State143","UNSTABLE DEM",0.86997546194848,-0.381096318072009,-1.18587570017872,-0.151494047257137,0.41453763751211,0.512762408983924,-0.482023379990459,-0.184289887904673,"INSURANCE",-0.19804438860164,15.717207257684,"Test"
"State144","UNSTABLE DEM",0.606794778772159,0.0695576582306692,0.232060374819712,0.271458095360942,-0.751901134689496,0.210589327960256,-0.386988924857841,0.0632354944233814,"FREE",-1.16125249237976,15.4031520376488,"Train"
"State145","UNSTABLE DEM",0.76415170895569,-1.61558572657507,-0.07772009958008,1.00940984979685,-0.42079868234814,0.584470410727073,0.381263919002431,0.456545296873582,"INSURANCE",-0.152464714197261,19.7337477697516,"Test"
"State146","STABLE DEM",-0.58389945313012,0.529494850098748,1.00340866498109,-2.14801671048866,0.209854354758086,-1.38729745011562,-0.319292323387401,-0.337884656041417,"INSURANCE",-0.270685426509504,12.203515272571,"Train"
"State147","UNSTABLE DEM",0.659587384600342,1.28845219795365,-0.0686641268239606,0.242044488871838,-1.07911742775102,-2.94500783581904,-1.4774875012079,0.618774902834336,"FREE",-1.16125249237976,13.4490155298006,"Test"
"State148","UNSTABLE DEM",-0.579137904411119,-0.43073224711356,0.983582242440312,-0.303465990694464,0.330034941266944,0.970857402680024,0.835422277770647,0.330848717785608,"FREE",-1.16125249237976,21.6698274418209,"Train"
"State149","STABLE DEM",1.90394246474647,1.19871993143597,-0.693897982622149,-1.00387334281904,-0.984048751837132,-1.72875537739855,1.8540239624859,-0.297344711120911,"INSURANCE",-0.164279404468525,20.8206328784236,"Test"
"State150","UNSTABLE DEM",-1.01505439404824,-1.19395988567121,-0.214907075148433,1.21613958636233,-0.261113724247984,0.0882486082417097,0.268453130228599,0.0924418497796779,"INSURANCE",-0.290460560942443,29.7718510173919,"Train"
"State151","UNSTABLE DEM",-0.493372281338115,2.22468864832404,1.05814573282608,-0.172457722005819,0.671826684417671,-1.91203128425782,-0.571778236227384,-0.110219063827448,"INSURANCE",-0.17978241965868,17.7985750681313,"Test"
"State152","OTHER",0.339000579686133,-1.0172951948216,-1.58079831078406,1.84362393428402,0.672514566601486,0.0604158427537022,0.0886917049761058,0.39135739427223,"INSURANCE",-0.157258681658741,23.3285485837066,"Train"
"State153","UNSTABLE DEM",0.0883399319505496,0.493260901981957,-0.176076100214479,-1.83575159589331,-0.165961265851062,-0.254301947578033,-0.222903047228596,1.0767429851632,"PRIVATE",1.76046755637414,7.2740447581802,"Test"
"State154","UNSTABLE DEM",-1.49604046968773,0.0901723049301169,0.731108916178062,-0.414008639403965,-0.0683308655684813,-2.38891195307637,-1.50053197859686,-0.159021202173638,"INSURANCE",-0.202799901976476,14.3677292711249,"Test"
"State155","OTHER",0.463119641939751,0.0705995294441307,0.278101594512613,-1.50091061668009,0.513319263096013,1.04340131406197,1.73621082690464,-6.02989104402383,"INSURANCE",-0.171179479372246,19.3203690832737,"Train"
"State156","STABLE DEM",1.45052969819895,-1.85502663567463,-0.508617903360726,1.16400958854207,0.0648731259609431,0.772831503230074,-0.154436836925481,-0.366448668366923,"INSURANCE",-0.164978785110539,20.2226938777549,"Test"
"State157","UNSTABLE DEM",-0.430302740318063,1.62172356743391,1.80552546410222,-0.421322557097666,0.0616242947615963,-0.493763009560941,0.451523058299925,0.141962968043061,"INSURANCE",-0.106837345252203,21.4432683794714,"Train"
"State158","DICTATORSHIP",-0.706867251025236,0.0500273425877562,0.245728924097341,-1.17896326017803,1.43101031199245,-1.12870387300712,-2.78663297243974,0.318839484285341,"FREE",-1.16125249237976,5.48746477768656,"Train"
"State159","UNSTABLE DEM",-0.889641063015704,-0.241837462008242,-0.902806828021553,0.64854532442349,0.445484454973193,-1.55970823639287,-1.65115298609606,0.0473350193624249,"PRIVATE",1.88989511676221,22.1615860326662,"Train"
"State160","STABLE DEM",-0.887972678183412,0.0609587719732917,0.896780220244496,-0.560076126766904,-0.475872133628058,0.804057630504433,1.11010279993006,0.461213694423733,"INSURANCE",-0.180115402281647,20.367834222652,"Train"
"State161","UNSTABLE DEM",-0.273751794597897,-0.946379036748611,-0.920301987351636,1.98653332408706,-0.700439469536852,-0.445266895113104,-0.15843762737615,0.37885190708662,"INSURANCE",-0.178985484472629,22.7442422375468,"Train"
"State162","STABLE DEM",-0.302240224266098,-0.0130140173174407,0.302916867210465,-0.891827909231946,1.60491792279784,-0.939841411726891,-1.14104370273573,-0.230624808389429,"PRIVATE",1.79329145901197,13.3135419432669,"Train"
"State163","STABLE DEM",-1.29692736922296,-0.541934674962918,-2.4872929625666,-2.22065321129915,0.380053589661823,0.239831823910972,0.174389038939895,-0.335068933700152,"INSURANCE",-0.121325307527609,7.73749644547055,"Train"
"State164","UNSTABLE DEM",1.00085977874601,-1.24095434708383,-0.712793494525767,-0.63672265451436,-0.339580305023863,1.05975054927487,0.939605488957762,-0.14810764051611,"INSURANCE",-0.121345338529127,20.24846750408,"Test"
"State165","OTHER",-0.627668200403654,-1.16670488693984,-1.23805398961245,1.65208691220766,0.33364980515044,-0.900529585888038,0.613606757392273,0.863351599984784,"INSURANCE",-0.211862991276054,22.5156410247634,"Train"
"State166","OTHER",0.171499723174275,-0.303336606469985,-0.895309668440838,1.89417732192065,0.649852082000044,1.10089066973363,0.254534510593353,-0.0806368114403252,"INSURANCE",-0.169565381000324,24.9661107135835,"Train"
"State167","STABLE DEM",-1.68552062142439,0.0511619647248617,0.358888662550834,0.532319581995241,0.944537422919708,-1.00541215448038,1.86536603935914,0.0293251866358247,"INSURANCE",-0.117813914229745,25.1194238450686,"Train"
"State168","UNSTABLE DEM",0.549467230321425,0.0242137921505988,0.356563713204547,0.267050259175532,-0.177690735264033,0.746117438783666,0.647735752564339,0.855372329900411,"FREE",-1.16125249237976,22.7012314201022,"Train"
"State169","STABLE DEM",-0.589852097618751,1.0525162149162,1.30730518707301,0.529111006141909,0.559389319418299,0.779077634002919,0.215822813617618,0.427155580258672,"FREE",-1.16125249237976,22.7583659314893,"Train"
"State170","STABLE DEM",-0.463878895517266,1.47354046473542,-1.64132936313993,1.05239098332705,-0.314458808186897,-0.294644304857572,-0.335462153643993,-0.407098616853651,"FREE",-1.16125249237976,22.8672146706542,"Train"
"State171","UNSTABLE DEM",-1.14395885938127,-1.43766979449536,-0.487825198378257,0.849698562410532,-0.637501631433221,0.562153402716744,1.04745617411315,0.515555446059517,"INSURANCE",-0.206192084442575,28.7405375744361,"Train"
"State172","OTHER",-0.696859882027682,1.04560921839374,-1.18623931815473,-1.99028821828438,0.710883027936489,-0.531828194242039,-0.0159086701194346,0.0146304142176302,"PRIVATE",1.74682861567314,8.19438136336414,"Train"
"State173","UNSTABLE DEM",0.980561886754451,-2.10507790660645,0.0930347315649316,0.401271469368828,0.407130377635576,0.915932807591591,0.471123581895018,-0.785621467857205,"INSURANCE",-0.15905861037043,21.3859997127102,"Train"
"State174","DICTATORSHIP",0.0204725317797037,0.847428947251419,-0.0947661993014259,1.09638209155917,-0.110144892820175,1.34924639884906,1.1960393860436,0.139655573321866,"FREE",-1.16125249237976,25.6326946626767,"Test"
"State175","UNSTABLE DEM",-0.249480896637593,0.708471214912566,0.0491816511605181,1.73996191035007,-0.108427565251248,1.29847781216359,0.117136040628485,0.514147088707483,"FREE",-1.16125249237976,24.4386924405629,"Test"
"State176","STABLE DEM",-0.951097666041034,-0.192355241583777,0.86104292673883,1.26055749934565,0.946402668417249,0.628265119153018,-0.864180594099688,0.030467254133317,"INSURANCE",-0.158020077826742,22.2578146289232,"Test"
"State177","STABLE DEM",-0.751539788693044,0.402117536260773,0.241578318068359,-2.16743606092035,0.585430030952821,0.352627726820872,0.335574771505258,0.712980910598425,"INSURANCE",-0.20729845992692,10.6475045831643,"Train"
"State178","STABLE DEM",-0.375205011016448,0.135664712621764,0.77914623482077,-1.93550637427685,-0.236470193810288,0.164042520575166,0.186784818748081,1.05865216282082,"FREE",-1.16125249237976,9.76324235509953,"Train"
"State179","OTHER",1.20039126423427,-1.41203254256965,1.45474779034628,-1.58772628905883,0.615841234805142,0.533737722555993,-1.16623584935129,0.272368428584705,"INSURANCE",-0.183284430000037,10.6896904753707,"Train"
"State180","UNSTABLE DEM",0.166347014698179,0.0440737292389881,0.350476035302722,1.13822566528648,-0.419628686721466,-0.394614739847484,0.0896509963101147,-1.46847707689756,"INSURANCE",-0.217024394598915,24.5798897605027,"Train"
"State181","UNSTABLE DEM",-1.56517727233598,0.437551863380906,0.978928515799673,-1.13701731901299,0.812752730801637,0.338738555406578,0.808397338466336,-0.0395800379278961,"FREE",-1.16125249237976,17.0305428194422,"Train"
"State182","STABLE DEM",0.702314879693874,0.24372477962394,1.29599786350156,0.74778742659819,-0.0596383197396454,-0.966441675313418,-1.08961437776371,0.559396493507225,"PRIVATE",1.81362741991863,16.7646711823236,"Train"
"State183","UNSTABLE DEM",0.938267156965886,0.0230861733698801,0.00187661542819186,0.50553020797458,0.253831880149972,-0.408145527499373,-0.259615097479296,-0.763965747128324,"INSURANCE",-0.168777742192431,23.7677985615818,"Test"
"State184","STABLE DEM",-0.982840648126059,0.401564318345517,-0.670716663502772,-1.76406204060081,-0.513008899739002,-0.48145358928291,1.38960383013576,0.194841477074881,"INSURANCE",-0.190324081344619,14.9683449109233,"Train"
"State185","STABLE DEM",1.56753992848616,-0.114681857567373,0.495453848635752,-0.26694580147234,0.238747400931443,-0.494156137330353,0.452741884218622,-0.0440145838179405,"INSURANCE",-0.195551043739434,26.0547351161765,"Train"
"State186","STABLE DEM",0.555700775066392,0.392911626380618,0.786033320923824,-0.299619645471847,0.296403446727724,-0.601498499159789,-1.18137546777679,-0.0775356465197657,"FREE",-1.16125249237976,14.030855567887,"Train"
"State187","STABLE DEM",-0.288202462174539,0.193020823580083,-1.19956472296501,-0.0854448584281842,-1.41981139252071,0.219437729534819,1.96510169201377,0.838626469663843,"FREE",-1.16125249237976,22.0847269340872,"Test"
"State188","UNSTABLE DEM",-0.522281892257702,-1.6480401754629,-2.97077167018654,-0.474588861579927,0.871958326538914,1.71148589748187,1.12311730049851,-6.02989104402383,"INSURANCE",-0.186671373737286,18.3204067821117,"Train"
"State189","UNSTABLE DEM",-1.0359479901465,0.447082747315202,0.888686766652704,-0.0166581346341157,0.455475672020202,-1.0861414260468,-0.70069056844813,-0.0218097726969969,"PRIVATE",1.69298392057646,18.6509357583976,"Test"
"State190","DICTATORSHIP",-1.61248607449042,0.970836018430168,-0.0243097817392258,1.5988412252518,-2.15047660100232,-0.117684456305375,-1.18717512561257,-0.0441112326938832,"PRIVATE",1.93615582763958,23.9255346153743,"Train"
"State192","OTHER",1.43901100655658,-0.00999433416390328,-0.903863777888697,-0.173559384522525,-0.128753579793879,-0.122579881206812,-0.470754096953095,0.480698630790989,"PRIVATE",1.821156194796,14.4854357020948,"Train"
"State193","UNSTABLE DEM",0.90100918086044,-0.15278932419321,0.763682952642667,1.1825649922913,-0.140871678226202,-1.20899879660409,-0.819848150846296,-0.135071283113687,"INSURANCE",-0.166451410000496,23.8949696226299,"Train"
"State195","OTHER",-0.254660517883866,-0.534781228512212,0.481233644190683,0.927075855938825,-0.305786997498881,0.589895197716897,-1.00134708238773,0.0134859920435667,"FREE",-1.16125249237976,21.2487272264656,"Test"
"State196","STABLE DEM",-1.68790818663419,-0.0284514102052438,0.955216332124394,-1.74776633028801,-0.750860891412211,0.977378043330114,1.95326721604562,-6.02989104402383,"PRIVATE",1.81626067049514,18.8895840573774,"Train"
"State197","UNSTABLE DEM",0.194826899383165,0.156306123414975,-0.91084355491185,-0.214666777043687,0.0864577016517312,0.385586746146627,0.417978631866993,0.131427214592362,"INSURANCE",-0.11051222852086,17.8044578318545,"Train"
"State198","DICTATORSHIP",-0.0930472432588773,0.496271083465795,-1.33182134298303,-0.351378943492666,0.257461666733631,0.357985487833911,-0.1327707278959,0.0235051760839075,"INSURANCE",-0.164592951175587,17.0590872395438,"Train"
"State199","UNSTABLE DEM",-0.193150048971696,0.375906990647582,0.130113814721231,0.606227619407051,-0.503849721363087,0.00924410575724179,-0.930480738540866,0.423075777821543,"INSURANCE",-0.183979561267983,15.1034547156151,"Test"
"State200","STABLE DEM",2.26196194712246,-0.13657282736496,0.619935809114005,-0.637502769177902,0.196690537110796,1.0002371182367,-1.09262592250569,0.56817489397901,"PRIVATE",1.83740939592736,23.9866477206074,"Train"
"State201","STABLE DEM",0.857742001378137,0.848211667979805,0.672409609580941,0.311822272384434,0.0228522967732101,-1.55916648634968,-2.84763442548683,0.141296693305933,"PRIVATE",1.72170196152227,12.2425339310757,"Train"
"State202","UNSTABLE DEM",0.561445363902971,0.448416868884218,0.717786534630236,-0.60974448851893,1.16236483045782,1.0230431966598,0.125347927698656,-0.339309491515433,"INSURANCE",-0.140169799052803,18.6186693189442,"Test"
"State203","UNSTABLE DEM",0.645562118507621,-0.15278932419321,-0.157785014572859,1.15725688805986,-0.0918581351379218,-0.85187541510963,-0.527331627732987,0.322955885714526,"INSURANCE",-0.178279745195982,23.8962366214624,"Test"
"State204","STABLE DEM",2.52616570251133,0.425964937278433,1.66563983985418,-1.20404130705415,0.919919001226487,1.08891569968857,0.460906674336791,-0.262891127020324,"PRIVATE",1.76416927593825,19.1506074297095,"Test"
"State205","STABLE DEM",-0.553297966485382,-1.57101014516685,-0.76458698456328,0.519908632510964,1.26478468156637,-0.989058240401133,-0.989543293177063,0.403820770928805,"INSURANCE",-0.123085398093336,18.6139850048721,"Train"
"State206","STABLE DEM",0.506902161347801,-0.941055416006195,0.0439672450133971,1.15340337403994,0.639170791993367,-0.313745990259278,0.939214112121728,-0.118163476359444,"FREE",-1.16125249237976,28.3003978453513,"Train"
"State207","STABLE DEM",-0.201438249807006,-0.517769387357205,0.983245269533544,0.833501190508504,0.33364980515044,-0.575688691534397,1.09776405083904,-0.0710600389649602,"INSURANCE",-0.185470847878428,21.9552000761708,"Train"
"State208","UNSTABLE DEM",-0.34967969671687,-0.493149157914753,-1.84116995072348,-0.278014103009361,-0.59061842118799,-1.41238132717114,-0.960258377693837,-0.380982398126156,"PRIVATE",1.8370882562416,13.5286591276016,"Train"
"State209","OTHER",1.05560876503324,2.55688283055013,0.750287533176683,-0.296469955418571,-0.818522765149238,-2.1492950853104,0.644550641188935,0.493776989778056,"INSURANCE",-0.0984114437324373,19.8666863096612,"Test"
"State210","UNSTABLE DEM",0.552673349143544,1.17672849921232,-1.63524170651815,-0.118537097695563,-1.14768657255271,-1.13039770793315,0.709375468649227,0.402291123778361,"PRIVATE",1.71209361516005,17.9612642662836,"Test"
"State211","STABLE DEM",-0.604350133144591,1.19045085169361,-0.502388936333936,1.21868891634325,0.242326657476288,-0.681514200039915,-0.646453059941362,0.260192184928656,"PRIVATE",1.73282993619002,19.2898018497112,"Train"
"State212","UNSTABLE DEM",0.0808552501973231,-1.34505085802346,-1.09627094521316,0.904469588756211,0.235912416445623,-0.925346564287801,0.173144604338722,0.47448826859749,"INSURANCE",-0.170749679603643,17.5022137017535,"Train"
"State213","STABLE DEM",-0.651673767766274,-0.206992752544854,0.535247142442916,-1.87278965494051,0.255659278425477,-0.0342456879538035,0.436170076342867,0.648775724581195,"INSURANCE",-0.189810980420823,12.5393181092642,"Train"
"State214","OTHER",0.575228423216741,0.32104048724048,-0.574920662707674,0.471017666630721,0.285103293338115,0.916031358346949,0.334924282690009,-0.402210136011463,"PRIVATE",1.84731722943691,22.3468382154189,"Train"
"State215","DICTATORSHIP",0.0204725317797037,-1.65406743362044,0.314266905369672,0.540728064060462,0.0482958766254442,2.38223923673578,0.473832521658263,0.182871700173961,"FREE",-1.16125249237976,25.8576928695832,"Train"
"State216","STABLE DEM",-0.760459571817737,1.64504514630258,-0.994202451534535,1.42168011948602,-0.227448584725618,0.864722549761794,-0.434756445620989,0.0345919662412051,"FREE",-1.16125249237976,22.5495459944076,"Train"
"State217","OTHER",0.267006828686681,-0.208918008715621,0.519782510068033,0.405515664836714,0.570698620891312,-0.0812153322434672,0.508024023017216,0.0493382077509575,"INSURANCE",-0.189425362093705,22.368338038191,"Test"
"State218","UNSTABLE DEM",-0.0170261000095816,-0.236104351137131,-0.830276147779634,-0.973110891684208,0.742114061439976,1.1532106413186,-0.411704819175362,0.0671122326605993,"FREE",-1.16125249237976,12.1803302075366,"Train"
"State219","STABLE DEM",-1.05800447581172,-0.371581028862472,0.121297500240912,2.2663154945299,-0.536854266632404,0.754245461682369,-0.969409537127613,0.139655573321866,"FREE",-1.16125249237976,25.5302955900264,"Train"
"State220","OTHER",-0.96266991342737,-0.436840051772865,0.142609974176632,1.40268016243286,0.973644379267747,2.14136549671356,-0.24994462066636,-0.357843304430497,"INSURANCE",-0.178292067481572,28.5052251583744,"Train"
"State221","UNSTABLE DEM",0.774607648149346,1.77116489287354,2.1521782045793,-0.951142912911677,0.0938649690538815,-0.89936382231214,0.75932340622852,0.450959815961706,"INSURANCE",-0.139811187606993,20.2412523038529,"Train"
"State222","STABLE DEM",0.846919477821204,0.719165019640709,1.20006376289739,-0.0532045380596026,0.408724391871978,-0.307898380529565,0.263936780085288,0.567505280434997,"PRIVATE",1.70771574176015,18.8557856045294,"Train"
"State223","UNSTABLE DEM",-0.678581879881128,1.52581725297334,1.09620279800002,0.441017429465744,-0.337588389050315,-0.957003062027776,0.0928495836262392,-2.80188287068142,"INSURANCE",-0.182088603286684,33.0839715287031,"Train"
"State224","DICTATORSHIP",0.456270573346413,-1.06853944840211,-2.24761028069884,-2.25958930077465,0.234761377192331,0.990979441764315,0.87026762058724,-0.0959554975551069,"INSURANCE",-0.128551067539512,9.63380646305301,"Train"
"State225","STABLE DEM",0.599972659943997,-1.02496661528635,3.05275136751725,1.07656665598572,0.435181070637199,0.330726823790971,-0.273310468945162,0.777507182821272,"FREE",-1.16125249237976,24.6313917351483,"Test"
"State226","UNSTABLE DEM",0.861429471874623,0.0786703940793283,0.386729168085828,0.0576965402965713,-0.784954446466252,-0.903035964548492,-0.568875049189335,0.708778574740947,"FREE",-1.16125249237976,17.1459741923971,"Test"
"State227","UNSTABLE DEM",-0.025680822103874,-0.15278932419321,-1.10722871248015,1.02134762702134,-0.268567131917114,-0.849413068539252,0.104246711222895,0.322955885714526,"INSURANCE",-0.195101450433993,19.7073625138583,"Test"
"State228","OTHER",-0.659483369108858,0.764897411053237,1.68459705384626,0.976598254734328,0.33364980515044,0.963211346962863,0.919282434907039,-0.203921546764211,"INSURANCE",-0.159217337126797,26.796686250317,"Train"
"State229","UNSTABLE DEM",1.2238813262083,-0.149615701111504,0.38759811338632,0.0356952305948849,0.173679286765357,-0.743216103565596,0.86195232749926,-0.0230759138576742,"INSURANCE",-0.173331027610721,24.1008541044896,"Train"
"State230","STABLE DEM",-1.85668394537497,-0.711501225398169,-0.0287453425627279,-0.220573666566106,0.328552322348881,-1.0572280644413,-0.533956651850944,-0.027918866515145,"INSURANCE",-0.18520029532548,18.3064317641448,"Test"
"State231","STABLE DEM",1.01501696523288,0.708365708438889,0.269496357840527,-1.46126715735906,-0.456902659615861,0.695271422272663,1.60276601273017,0.00486160879780771,"FREE",-1.16125249237976,18.71017854098,"Train"
"State232","STABLE DEM",1.36001824388592,0.0697955259019715,-2.0107599027301,0.130444595531464,-0.129962325733674,-0.575688691534397,0.0987111246551851,-0.400007507188968,"INSURANCE",-0.158864069004807,12.8618146793115,"Train"
"State233","STABLE DEM",2.9532843533502,-0.551821700342354,1.7453469736478,-0.330806388060317,1.03407014529456,0.287447641307153,-0.820374641885758,0.314328018972223,"INSURANCE",-0.154953476663699,17.4996016056649,"Train"
"State235","UNSTABLE DEM",-0.618309994416816,-0.4886085755428,-1.10663694074169,1.10885608715503,0.101537594656163,-0.44713040379724,-0.0279321388485935,-0.188716224155251,"PRIVATE",1.79966581004977,17.4964894948166,"Test"
"State236","UNSTABLE DEM",-0.244046499690787,-0.297720171933373,0.945330699368307,-0.0657780131681386,0.42079926680586,-1.5313688161499,-2.3491982732909,0.742197686984392,"PRIVATE",1.80139545770491,11.633472327118,"Test"
"State238","OTHER",0.0290582067311558,0.367262759702588,-0.73188484515979,0.148729141054098,0.291064724071306,0.92371771700642,2.10963447306936,0.154834696117177,"PRIVATE",1.69376678944816,28.0075579902083,"Train"
"State239","STABLE DEM",1.78116916928075,-1.27713478197538,-1.20915465207772,0.261630145391439,-0.0376050280984844,-0.989058240401133,0.321848597772508,0.179324657595933,"INSURANCE",-0.221781012946378,24.4671912215425,"Train"
"State240","STABLE DEM",0.909369557065479,0.139667886917334,-0.396298927275588,-2.15959093470238,0.0452295612432914,-0.237792178321699,-0.363943092571773,0.461217209079441,"FREE",-1.16125249237976,7.86083126955635,"Train"
"State241","UNSTABLE DEM",-1.47831641077799,1.62966612055593,-2.83691339540618,-1.19608637434746,-0.84346963580534,-1.54630347805055,0.923519881415374,0.468200563957364,"INSURANCE",-0.100603626885786,14.3084838289492,"Train"
"State242","DICTATORSHIP",0.211726808253609,0.957330800564813,1.26445958154946,0.649991150833999,-0.609418232491891,0.241264684583742,-0.103058972079938,0.030726416632352,"FREE",-1.16125249237976,24.8681441368324,"Test"
"State243","UNSTABLE DEM",-0.0547921608906614,1.03947220963704,0.622743435482017,1.22690431929612,0.137885330269063,-1.23920525175232,-0.286733033037144,0.119101231646085,"INSURANCE",-0.163770805546125,24.8548800458096,"Train"
"State244","STABLE DEM",0.214479867537206,1.10655575862203,-0.799420612711582,-1.7972392671349,-0.086939267580991,-1.16412539600396,0.794988000599917,-0.0523868727619586,"PRIVATE",1.8141203127725,12.6288411351241,"Test"
"State245","STABLE DEM",0.102194272928025,-0.389004125256584,-0.653788551406773,0.283718167558358,0.575875952797878,-0.195040282617868,-0.568681550334259,0.988708543141552,"INSURANCE",-0.149280191830913,13.7494260915269,"Train"
"State246","STABLE DEM",0.846115383196135,-2.35105272696512,0.881987879666721,0.618353213770883,0.636375670055138,-0.272480398613057,-0.151661764890235,0.259461400258636,"INSURANCE",-0.202326335088997,21.2804797665994,"Train"
"State247","STABLE DEM",1.57663757361832,2.4560492226374,1.1993046744773,1.45527848453741,-0.085661588370227,-0.434083725236464,-0.95303516954228,0.534804326411304,"INSURANCE",-0.193848408349954,24.968555470228,"Test"
"State248","STABLE DEM",-1.39025507702258,-1.39067470298107,-1.79586254712256,-1.17615227751042,-0.70796878559855,-0.661786183152169,-0.876259651645317,-6.02989104402383,"INSURANCE",-0.119835006912358,9.05315777015633,"Test"
"State249","UNSTABLE DEM",0.814151203037194,-0.0844927045916995,-0.0171359379851536,-0.455354376744758,0.335727662972865,-1.27108056096224,-1.97348521118388,-0.00227262502196992,"INSURANCE",-0.0665451223741788,9.00084818179507,"Train"
"State250","STABLE DEM",0.0695502059477393,-0.12394290159261,-0.631941463746462,1.27438525407478,-0.636866362714624,0.896950220894369,1.05700629186965,-0.520928257159484,"INSURANCE",-0.227438699635343,27.2482123995833,"Train"
"State251","OTHER",-1.43143763605948,-0.570343497075746,1.84344258367053,0.55249345247064,1.01896934847063,0.392052435721852,0.87789829349591,-0.297312637814281,"INSURANCE",-0.162691595592971,22.9247436197465,"Train"
"State252","STABLE DEM",0.772003968540207,-1.09985271148674,0.0570539696799898,0.695394633957017,1.18465566045141,0.433607409812152,-0.151661764890235,-0.00457583290862656,"INSURANCE",-0.167833048260982,19.0933428989007,"Test"
"State253","DICTATORSHIP",-0.42988485302465,-1.27049162380431,-0.527683358154228,1.03305172803271,-4.7788560884869,0.593941781006363,-1.47934431769268,-0.0302207421076485,"PRIVATE",1.79160466109025,25.2908217281925,"Train"
