"Y","ID","Operator","Date","Priority","Price","Speed","Duration","Temp","Location","Agreed","State","Class","Surface","sensor1","sensor2","sensor3","sensor4","sensor5","sensor6","sensor7","sensor8","sensor9","sensor10","sensor11","sensor12","sensor13","sensor14","sensor15","sensor16","sensor17","sensor18","sensor19","sensor20","sensor21","sensor22","sensor23","sensor24","sensor25","sensor26","sensor27","sensor28","sensor29","sensor30"
16.6366375615438,"G10030","IK",2019-10-24,"Medium","Expensive","Fast","Short","Warm","Storage tanks","No","Under review","Plastic","Rough",41.4291284952695,41.0741753705318,30.2701482389085,29.8597495501844,30.7766948398378,28.113719615288,36.9478794532701,32.1931007922353,28.2498152150356,30.7659835791512,53.3142044146024,60.5128646444893,57.2369051195582,41.2541040061694,51.5664182625386,59.1091799494567,46.1220105202444,31.8767920591737,74.2956212835758,44.2142884590046,-45.2381483131343,-35.8574159956922,-62.1243913157788,-41.2219669385404,-47.7605267568209,-60.3006797421955,-43.6225814390889,-40.5759969416823,-22.8586038617092,-29.835523106183
22.0651072634738,"G10031","IK",2019-11-01,"Low","Expensive","Fast",NA,NA,"Steam plant","Yes",NA,"Ceramic",NA,16.7150791927224,8.53869421476278,11.5096284669318,NA,16.1676030368254,26.3856732628018,19.463389806053,15.89305193408,20.7065132230401,22.3371396761401,57.0292037734393,74.4787621469626,67.6408145144608,74.4436706121913,67.8854087516737,66.2108926044535,63.8424249166298,51.7208233073899,48.5100837534439,47.2212978763591,-30.2659605956262,-34.7908841526601,-27.320691303004,-52.1815801162729,-28.6760354022475,-17.3914268666749,-50.9908094482182,-14.7995380565343,-40.0365116762244,-66.3948630935478
-0.905991385501231,"G10032","IK",2019-11-08,"High","Expensive","Fast","Very Long","Warm","Storage tanks","Yes","Checked","Ceramic","Textured",12.9204858176831,18.1386846878159,9.43010533711007,NA,NA,11.2348809061278,17.338153905153,14.7234034617388,13.74863177316,6.82734312191193,NA,32.9899871861857,41.8173326552022,38.4963913037739,50.2414380432387,36.4394202826473,33.4157965906268,43.2536246075365,NA,31.3531458108913,-61.6261641518279,-31.6588273116395,-58.5158281370542,-33.8946287285034,-55.7701443412211,-35.4381519436533,-52.4999538098953,-51.3855955201079,-59.2123007872689,NA
9.95373512968724,"G10033","IK",2019-11-14,"Low","Expensive","Medium","Very Long","Warm","Control room","No","Uncertain","Wooden","Rough",14.7395453464983,7.18373821589912,16.0367753038892,19.4251659453141,16.9006536179901,NA,9.10353746821764,11.8660191849989,9.22760802691469,8.19286986411504,55.6370981519036,49.2661568999133,64.8491559620669,68.8660775480105,71.2628690883835,56.6852818464293,57.0253379421889,61.7284524796603,73.0098636888914,49.1153238771027,9.05972397761735,20.7846868876914,19.5506611046701,9.81153999818196,5.11182661225723,13.7912242842452,-9.73823333206676,16.1748502747091,-5.90043737851426,7.24458163224195
21.7630273913946,"G10034","IK",2019-11-21,"Low","Expensive","Fast","Long","Warm","Storage tanks","Yes","Under review","Wooden","Textured",24.1200967468969,12.4016049782905,22.2491352657883,16.1322725991004,22.9184847544908,NA,17.0298439143643,16.1312425491624,24.4838307663658,17.9894661446508,68.1940410457891,52.2496868868824,50.3086790646156,72.232943938019,64.1254953621722,71.0698901250282,67.7389939130167,49.0835922679139,73.0421662851682,78.7084752686152,17.7686273857218,24.5616814193236,32.8786825741326,3.60283347889016,12.4751043834703,-6.44775242283974,-8.12102809671303,11.7975936340973,10.5677297927424,25.6873941881237
29.4458704445461,"G10035","IK",2019-11-28,"High","Cheap","Fast","Long","Warm","Steam plant","Yes","Checked","Wooden","Textured",NA,33.296321808774,NA,32.7099567828774,33.465872928258,29.3979065615466,39.0055468883912,NA,30.6855337682068,33.5929696513631,71.9912311540163,84.2906543150973,NA,66.0929649935788,67.5366135510112,73.8968338607095,66.7794932582468,78.3919547888474,76.3927704322749,87.9528644607962,-16.9084467427831,-53.4025824854822,-59.73033532098,-47.1450588594089,-57.6677068091975,NA,-54.4263457295583,-55.5658231111784,-23.6532294240478,-26.3872784665381
27.6294313632471,"G10036","IK",2019-12-06,"Low","Cheap","Fast","Long","Hot","Control room","Yes","Under review","Ceramic","Smooth",35.0332815265286,30.4168290415448,36.7419098729768,38.349321227098,35.5776609657803,46.0770656853988,32.8003041084374,32.0816441299497,33.9991251216772,38.7545163703515,69.0544861410462,60.5147452295295,50.0720549050684,47.3117001653389,61.3989596002536,56.9462580094592,59.6357200037647,59.8870342237759,57.331838014036,60.6036831780735,44.0599639575349,41.9544366091499,32.5666215124272,31.8023467497516,42.5433752297418,67.7190378662457,52.7993720844155,60.1227895750544,59.2509119828878,50.694207883714
27.486333129385,"G10037","HN",2019-12-12,"Medium","Expensive","Medium",NA,"Warm","Control room","Yes","Uncertain","Ceramic","Rough",16.0982767102145,15.8158815119045,18.3405342261386,18.706885728451,35.0376794254477,14.4653115539773,21.814605995479,22.0953786692309,22.7392656244195,23.9208974541205,88.2360943312732,103.860478702869,87.369001639562,94.4785514507274,85.7209436875167,85.631961463937,87.401419590239,72.2399333927214,97.5148074461508,NA,0.108449302420103,NA,NA,-27.7062277749708,-4.62517665807923,NA,-3.1356746809529,-0.99750448733862,-22.2537292253091,-28.9408664158315
21.4435764540391,"G10038","IK",2019-12-20,"Medium","Cheap","Fast","Short","Cold","Steam plant","Yes","Uncertain","Wooden","Smooth",9.14247523664927,16.5927240045693,17.589945169753,10.8342388399443,20.8781791965615,NA,15.6531013646103,12.4044239397667,22.7767827407434,15.9515191268765,53.9338434483531,51.5744551116679,32.4941321307423,46.8199723181119,54.2515666648546,69.6658242140689,62.4239733942263,32.1988759416714,43.245408698842,52.7201118477996,81.0220443951933,64.8828999054164,50.8921207726846,75.3472713404088,74.90891007466,69.7561090582465,50.1042879052397,68.378839778378,63.1223186387013,62.292968028789
16.7123801099695,"G10039","IK",2019-12-26,"High","Cheap","Medium","Short","Warm","Control room","Yes","Checked","Ceramic","Textured",6.24700231971489,10.7149821944776,12.1109097776316,18.8122524316839,11.9942468335237,NA,10.5323920570828,15.1252630673643,8.61096368051835,21.2521277163044,62.2117697071713,60.3852770154375,67.011814948508,70.2436092057657,58.9242965051122,81.8536672841501,74.2987260027512,77.5472565824748,58.0456824245857,74.2033340669486,19.8003985607161,21.2249748375829,21.9071373337875,29.9552409896251,4.64120802569962,24.8663519468951,15.9493424726018,24.8210652374573,12.6900873723866,21.9070877418793
1.84777309414834,"G10040","IK",2020-01-02,"Medium","Cheap","Fast","Very Long","Warm","Control room","Yes","Checked",NA,NA,3.44632692119475,-5.96500654919717,-3.49091810925823,7.82466959178654,-0.562917573546869,2.49387860226446,NA,2.30306912501041,1.85858579086862,5.08575366739776,52.4626555245647,62.1149932625795,64.484859436074,55.588698741095,63.3584719049136,NA,65.3643708794263,50.9508192041914,49.1675856663895,70.8379415609016,61.7829205632306,NA,73.4201441715478,56.8312625050314,14.7044677511382,30.5331849536088,49.613956160199,64.5076186590563,51.8249092116685,52.8175890790381
15.6962948442053,"G10041","IK",2020-01-09,"Medium","Fair","Fast","Long","Hot","Control room","No","Checked","Wooden","Textured",14.7222470831224,-2.25207663031038,13.5832532443406,5.42859899592951,5.51300936828704,6.194163045933,7.99019841640929,7.81715537562074,2.51835476159139,9.43127200368226,29.1962829721643,72.4101499830749,72.7695305237997,45.688242954024,47.354144608088,45.0226298614907,46.8652209228169,48.252681971802,39.8907518096911,43.8442256188002,-47.8149052937059,-38.4137349994398,-17.8197974501942,-39.1113235426789,-34.6835786884151,-12.0727937336172,-6.30244063947755,-24.3823958706005,-50.9027365543468,-15.776225196294
14.6143789782699,"G10042","IK",2020-01-17,"High",NA,"Fast",NA,"Warm","Storage tanks","Yes","Checked","Ceramic","Smooth",40.0694499896164,44.8267786883688,39.4773506168204,37.9419000946458,39.0544246479955,34.3703114187097,42.0039571432277,36.0205976689808,35.0512504565225,34.0088052823227,85.1034788583897,NA,77.1463521638577,88.6846312025778,62.2449159867007,77.2090273805417,80.0152087361555,90.6867552273808,79.6540819139532,92.7370290549734,-9.66580045125192,-35.3140032822456,-28.9806201770267,NA,-28.4469345677435,NA,-36.0607005417008,-19.5762827022776,-10.8835246226405,-24.0117205612588
13.6275245544135,"G10043","IK",2020-01-23,"Low","Expensive","Slow",NA,"Hot","Storage tanks","Yes","Under review",NA,"Textured",-9.96374907798667,12.8903562267008,10.953079537259,8.26511873691258,-1.01213010125387,11.1824223695208,NA,-2.21133532915965,4.39669843417529,5.91069112414763,67.1312436597373,55.4308801618664,39.2950433128218,55.1013716296932,54.2405199515608,47.9810096578875,57.3411911600525,41.308309037321,46.3023660446805,47.2891091606808,NA,-8.85046674941684,-7.80933289442383,1.13625681469579,-17.5123082344084,-14.4903596567216,NA,-30.6601450453196,4.3323746231408,-20.5627314165642
32.2244247716702,"G10044","HN",2020-01-30,"High","Expensive","Fast","Long","Warm","Steam plant","No","Under review","Wooden","Textured",38.7510144283651,39.1679770333508,39.8573716684875,46.961631831221,33.9425117576315,32.3950284936187,41.6977828343952,41.5172769973113,40.9972312650684,37.5373152817036,54.3194374008478,63.9777752544385,58.3379224630825,53.4854502075812,51.6165887875249,44.4215837085825,67.8472387973927,54.6006278454803,67.7609830123361,68.0807837406387,96.8165430535257,65.8225276036809,112.48638153277,80.3842504189342,93.8644266018733,99.9144064969353,118.162289002597,79.3953830405595,91.5231693119247,80.7509653651766
16.9175183118466,"G10045","HN",2020-02-06,"High","Expensive","Fast","Short","Hot","Steam plant","No","Checked","Ceramic","Smooth",8.6429275544295,6.41185781438126,-0.0237172220739881,6.12075415079225,12.0539742570827,7.26696694521534,-10.8665147164125,0.137775371036173,4.72557226361029,9.24451276913066,35.1595074748527,43.5120122381933,48.6250472070509,37.5373079207723,49.7922241354533,25.0793764665277,51.8965366097266,64.795431791889,49.2033485962924,48.9466789932423,76.3269750409583,71.8008100003115,62.6856221744376,71.8984306390198,58.3907787108124,73.8295613047567,57.1850308902049,53.7866031600508,61.6074943181139,54.9230749884709
16.5966680824465,"G10046","HN",2020-02-13,"Low","Cheap","Medium","Short","Hot",NA,"Yes","Checked","Plastic","Textured",NA,30.4719774509787,10.536013181395,23.8990389404384,20.3429300962116,NA,23.5589876198761,29.7151423934604,25.0435745716385,30.1608124894167,51.3842922080474,NA,70.4255384422041,71.1704229374502,47.8066533229226,51.7861927456534,61.6970004159603,50.5181452879015,50.3336547806286,67.3168411504011,45.3452513938113,NA,NA,42.8476687964679,41.2279709930072,54.6630904745366,49.9763555185237,38.0997283508146,41.8228787137812,42.1395613693633
16.6399958028748,"G10047","IK",2020-02-20,"Medium","Expensive","Fast","Short","Warm","Storage tanks","No","Under review","Ceramic","Textured",31.9345226931726,33.6247437424603,24.6171004381006,31.1630259743872,29.9954948392901,34.657162875584,30.2473593397384,32.0704522195812,35.3225591466251,32.8804874447212,62.7282557287968,55.0992715515092,65.0502955392294,51.3224500695501,43.6609872201226,49.7786058275119,60.4881573989674,54.8762923198215,74.8385644259102,63.6953806318333,71.4879768862136,93.0940391279467,98.0344103849884,110.056115533921,88.6432793843763,91.0102027615636,95.8977934913177,94.9422436237944,64.2112516758322,82.0680356513517
11.3772999209866,"G10048","IK",2020-02-27,"Medium","Cheap","Fast","Short","Warm","Storage tanks","No","Under review","Metal","Textured",9.7090151702404,3.76395635306008,13.6579762582216,7.01006298866319,0.755363488132205,11.4078535735147,2.49888818080436,13.3099652454445,1.79622903244383,9.44518124752835,87.1571088804186,89.9082946896663,73.0967673100549,99.155897594362,82.7063130816917,75.6021574083728,93.8459931897908,66.8293406475494,86.0951753319301,83.0496810889073,-34.4549614785475,-30.7236454585993,-29.2608320401113,-23.3972523741177,-45.358000270952,-34.6714876001554,-17.153335527495,-32.8462669219018,-35.3543370759601,-20.6896542369639
16.6598873351058,"G10049","IK",2020-03-05,"Medium","Expensive","Fast","Long","Hot","Storage tanks","Yes","Checked","Wooden","Textured",14.520909022719,NA,2.22390921590834,11.5270758960898,9.17845844370435,10.1402443936317,7.8457641385303,16.8016466418999,NA,3.50521193293572,66.8761474838398,87.6355111515855,75.4838736264239,77.4188563928433,NA,67.5394561179458,77.0000256925686,68.4268925603866,68.4360802792861,66.8574583643339,-25.432162196962,-22.0539440916098,-18.8587336226156,-23.6587843646401,-30.0340367189083,NA,-36.1112497134851,-7.74854885768743,NA,-19.9116614494024
30.0490077027515,"G10050","IK",2020-03-13,"Medium","Cheap","Medium","Long","Warm","Control room","No","Checked","Wooden","Rough",41.705570686272,35.0474858589607,38.5082767736228,32.9153796320628,37.092894872936,36.0053122865262,32.4498984609336,31.9710281086283,32.4604968330152,26.0443123928296,59.045475130148,32.0211141506415,52.0326544057286,57.2488797262287,35.934461463979,56.06231416236,54.4762955706315,42.9331654976456,58.1385859179202,45.7770625526104,20.7689800033134,14.5737010995286,13.4788541993926,37.0143797492835,12.7677649843268,8.81068063495301,22.3852935827013,12.4583835294359,22.6347591888355,11.8441009984441
12.0132332050591,"G10051","IK",2020-03-19,"Low","Expensive","Slow","Short","Warm","Steam plant","Yes","Uncertain",NA,"Rough",0.819349017118385,4.08524982187449,11.7118742356783,NA,2.37132754462428,11.3178074313077,6.77776746383268,6.82715926460865,11.8029520777502,NA,49.8419560162523,49.6572624369495,47.8696131953971,44.3131308858386,54.0939279226963,43.1127475693263,52.5126282839881,39.7591202717588,35.3206815526502,57.1351649033947,NA,92.8627302219729,108.121577050907,102.821727235862,93.3099530741637,96.0270498589614,89.7103089845341,101.682453901797,117.024034326489,NA
17.7322832852184,"G10052","IK",2020-03-27,"Medium","Expensive","Medium","Very Long","Hot","Control room","Yes","Uncertain","Wooden","Rough",34.5872426235559,41.8190078008111,37.8314137287923,38.4535929645245,32.9491274434545,42.0361586967565,43.6182000173636,34.5891266400797,35.7972786898736,46.3177800111024,96.1547731046971,102.69919736224,101.151830312162,103.716535842826,84.6867364656035,95.8369680332663,101.608477479193,102.541351408324,99.8330717200608,100.834311253736,26.6107901484527,5.302600615757,25.1034750451498,4.8188740208881,-12.5114182952064,30.9433770957985,0.704579241883494,12.2860208148851,19.6612770738343,-2.30429777824658
12.0479117250707,"G10053","IK",2020-04-03,"High","Expensive","Medium","Very Long","Warm","Storage tanks","No","Uncertain","Ceramic","Rough",31.1071286348618,35.5068848007407,18.5884925109106,27.9766349247847,31.8582245005182,26.4649952142826,27.1927941027872,22.4513556712708,32.9636944253503,21.7716240003724,57.445404517111,62.8560307041718,48.981234776131,50.7908374150565,41.7192743706688,54.8694366773843,56.9809053659971,55.7013069685509,51.3699605885985,56.7406627448036,-19.8500343753496,-5.24400627106331,-29.2992657777572,-23.1959024663373,-29.8690091117827,-3.00911439336598,-27.0101574591163,-21.0561976940146,-35.9061937474433,-13.3040537716508
28.9109373054879,"G10054","IK",2020-04-10,"Low","Expensive","Medium","Short","Warm","Steam plant","No","Checked","Ceramic","Smooth",22.675735269938,34.7339261525979,27.8869559128583,24.2430048136266,33.3776443679845,NA,31.2627963102916,36.623575632623,25.1932716124665,26.8253865534809,108.858348689363,95.877004085039,91.407374347318,95.0784635199484,76.3749535852028,98.2154019866371,94.3301226583574,89.128504378162,85.6692310439651,92.8006170774298,69.5292380837297,43.4051614684101,33.3874945316235,50.0246169633583,71.8302944194503,47.9316268146692,51.5692355971366,48.0617807157266,42.3849053586332,67.8430093856771
20.9614897637169,"G10055","HN",2020-04-16,"High","Expensive","Fast","Long","Cold","Storage tanks","No","Uncertain","Wooden","Rough",17.8060742318135,18.665444857895,10.0953652168814,13.4517664727857,15.5526972590182,12.569875182696,17.717023080855,12.0606809651488,9.11401895173742,6.25002443947607,21.4204458922546,37.4288434147436,32.0131353676471,23.5545751104862,40.1012474601769,28.0739035686039,35.1447045215958,30.6630547428372,20.9928952351051,37.8056831662428,40.5499753061341,39.8016815383387,56.9342870058393,49.0025421647129,51.4299561194682,46.4352074381012,56.8143020444943,35.4533707086153,53.7537681109065,40.7372573579947
21.1939321619621,"G10056","IK",2020-04-24,"Low",NA,"Medium",NA,"Warm","Control room","Yes",NA,"Plastic","Rough",34.5336031610684,34.9236009735828,35.873898485176,44.4216346777432,46.0889643179658,39.0923050977656,35.2674682671291,44.0658558517632,33.2085924355524,NA,45.4067803346116,19.2152092159837,42.0586186247776,36.6500661615956,30.6682870390134,38.0130985501231,29.5348627574093,43.1537703596611,36.1627563626205,27.6580003718925,0.24382327048748,13.4038263959951,10.904661467443,13.8311934697644,41.4217734047562,-1.73739410795645,NA,47.4159609004826,12.0395315641949,2.19706488352391
17.3480386990202,"G10057","OL",2020-04-30,"Medium","Expensive","Fast","Long","Hot","Storage tanks","Yes","Under review","Metal","Rough",2.58707562825747,4.94348953743791,3.56978153590149,5.77466441543894,1.25056178782153,5.47364600517016,12.2149886992099,13.4237740973703,2.39951215642178,2.31690323575127,69.2870306299353,58.5305119836785,57.751572411627,36.452348088827,57.991464751613,64.9926008957315,62.1802300701788,64.5103499290537,47.8872350382677,45.6044601588427,12.5259714451407,16.9426077860345,56.874530534799,20.6352750357823,-4.59241619497302,22.4917231351443,2.21064830844191,24.2960374348456,31.2812522882808,27.145813609006
29.9125104511877,"G10058","IK",2020-05-07,"High",NA,"Medium","Long","Hot","Storage tanks","Yes","Checked","Ceramic","Rough",39.9220951515539,30.9089647532101,34.8975414869712,19.7669600023524,34.5272775818566,30.0843203011667,31.2326797092734,37.2518716149833,NA,34.4805233733177,78.5290635488983,76.3648908334239,86.4053296939903,NA,80.0310252325753,82.1299432955671,92.191075509026,97.3064497667401,94.2994311655963,83.1331194906481,65.0609636168553,NA,35.5683348986746,35.250848315942,38.6756249521991,36.4990625102379,23.7917084989811,NA,25.3997551241906,38.6693383042495
23.8677592980334,"G10059","HN",2020-05-15,"Medium","Cheap","Medium","Short","Warm","Storage tanks","No","Uncertain","Wooden","Rough",17.0346594315985,19.5887604099691,13.1776978137684,27.0449287116825,27.0150836453738,32.2591293045032,31.0883799153873,19.1718339210549,19.0906326433756,21.7139609892339,91.5948451520053,99.8485701099058,100.715251828376,102.682750711265,80.4192768445469,86.3219936544146,80.5046067320328,100.335499674075,97.6226534402665,87.5350273450246,-19.3603189550608,11.0344360463457,-12.0815905965665,-4.69014021066282,-1.10569564724368,-16.9912226571128,-12.7753796531122,-22.9151887993994,-7.3565299381738,-4.65935739860515
17.7059469319915,"G10060","OL",2020-05-21,"Low",NA,"Fast","Short","Hot",NA,"Yes","Checked","Ceramic",NA,32.1849741770767,18.5149154973899,16.153647798986,22.2408537724715,23.7912528473517,NA,23.9628787657794,22.732233887988,23.0729467917941,15.8426830931209,108.042840419988,110.784831680244,109.86856251252,114.094421826896,83.1429076653221,NA,97.0092758593226,109.347059239331,80.0165488575016,99.4801745570496,NA,-3.79419621084391,-13.0532589817894,-27.2685168501311,-29.4284651393619,3.90069702342481,0.00694647679494942,-36.0916244011172,-1.40111585709464,-5.81755213630712
16.9775836826728,"G10061","HN",2020-05-29,"Medium","Cheap","Fast","Long","Warm","Control room","No","Checked","Ceramic","Rough",11.5049001985149,14.0000586145799,9.8154941704153,4.82526816125648,16.4648839765323,-4.18511422814225,15.9164433915825,9.0384632956042,11.9871480111857,5.36922805858534,92.9125772043021,74.210846854025,80.5937697955247,69.6627713407249,66.6889216108386,67.3440836222609,66.7322619603275,68.9188442955765,72.0471419079433,69.4258911808392,-7.69407499733879,-0.251110251987134,13.7125810038897,2.8495721260387,-0.862270448336577,-13.4053892881303,-1.4515217581044,-22.6479172504715,-21.0408444373495,-22.3660225867705
25.5880396237338,"G10062","IK",2020-06-05,"Low","Expensive","Medium","Long","Cold","Storage tanks","No","Under review","Ceramic","Rough",29.837753046796,26.9619029690463,26.5574330607732,31.6216421759058,20.4928347738558,NA,26.0528322460977,31.0476116259972,31.085647201051,30.0966958861563,33.4113094528967,35.0942700108217,45.9893885075441,45.9917197723903,53.9005540778473,43.5731161662996,40.5219364891046,35.3052057040764,36.0061837502578,42.8684555968446,118.949954954331,79.433621836356,118.8179961263,75.7341538913693,116.349479111143,95.4822431678512,86.1102941403445,95.0258459764094,110.977089847402,120.637602725397
31.2841384492902,"G10063","IK",2020-06-12,"Medium","Expensive","Medium","Long","Hot","Steam plant","Yes","Under review","Ceramic","Smooth",5.50545785461491,-1.1640524342062,1.21749589345908,-2.73209565443241,3.18038857854959,10.7754242221817,7.81777142867642,-7.20066495584048,5.04294607131895,5.90357492020448,68.06764965265,84.337254056921,98.5316563670243,85.2428009294611,77.2302778078909,89.0077604448025,90.3202133596406,85.9360393110746,91.1482714487677,73.9451835633705,35.7528421023451,24.3999106906849,29.231778742154,29.8102862808905,11.1520735103484,12.6276484339086,22.8804578412455,15.2719966117513,20.2650055820895,18.6903982781605
22.1812395232024,"G10064","IK",2020-06-18,"Low","Expensive","Fast","Short","Warm","Steam plant","Yes","Uncertain","Plastic","Rough",31.0533223832636,31.2060640143545,27.3838835596597,34.773723814735,32.7411763725217,NA,29.1048260560147,34.7313284551422,33.3424853954469,33.079094322014,84.3610524306225,78.4099953991988,93.8116798416138,85.026146612998,83.3621718379282,71.6816542063639,76.2122986706187,90.8543686893777,78.0264748407316,63.4196929222345,88.1676781387875,79.5707344585896,89.0367190234404,88.8858938137271,84.3528332987034,107.620255046797,73.6241074464617,89.827135672431,80.3551624457108,89.7020219329234
20.1900208682553,"G10065","IK",2020-06-25,"Medium","Fair","Medium","Short","Warm","Control room","Yes","Under review","Ceramic","Rough",27.4852757472756,20.4844156625678,11.1814772257387,28.3543020833436,21.5984627969897,NA,20.9079598904435,19.5793906962112,21.4199919547589,20.2951062080346,83.3109816994249,78.2992410534537,74.3560260561151,89.7309877862845,78.5931431694753,69.0417199115222,96.8123887280425,78.575937634559,77.3134480085224,88.4506737633093,-3.67665495714698,2.06649318673198,-0.594605334292105,-41.4505507987571,-14.6651616895277,-6.03469003181803,-22.6290471761898,-27.0267074304845,-8.34976436897118,-15.7876220872363
29.1322962479364,"G10066","HN",2020-07-03,"Low","Cheap","Medium","Long","Warm","Storage tanks","No","Under review","Ceramic","Smooth",1.02771868353241,7.69257410757003,15.0930272218413,11.0776929170717,4.79821650886006,12.8735502006716,12.9550557649283,14.0163523452893,10.8792475632298,5.2891677643565,95.9161649822563,95.7467950781248,104.317253563872,88.3826130796827,90.2717945995415,94.1132838693405,83.4942207176506,81.6567179950801,80.842935081887,81.2045484508252,76.8335024014459,90.3134332002611,73.6387640213278,61.3408276064334,79.214453491635,67.3011593660545,59.5763453618002,66.9725220381793,82.987714252453,77.7196118801589
2.234905019273,"G10067","IK",2020-07-09,"Medium","Expensive",NA,"Very Long","Warm","Storage tanks","Yes","Checked","Wooden","Textured",6.68442815986055,15.1662503961907,15.9485787355181,10.688859657016,7.09176925606707,11.9904535156939,13.3888530938278,NA,20.1075333636934,14.0661343034833,NA,66.0526647865979,68.3653799401426,76.7572285830619,66.5600332673655,51.2341800129376,50.3073292158908,53.1672477619806,NA,63.4432671872679,71.1711118536471,26.7468913973185,45.7501296551193,49.6715112675494,53.1376860158516,40.9380847555848,44.2171306773233,NA,64.0593288856384,48.1501827405547
23.9433299553422,"G10068","IK",2020-07-16,"Medium","Fair","Medium","Short","Hot","Steam plant","Yes","Under review","Wooden","Smooth",4.55727891124239,NA,6.02272139592365,2.15727632888583,-3.65352824719251,4.21812037966573,0.0130284624640566,2.33429856823725,0.56988320946988,5.6174126418579,49.634460661474,66.1617915479932,NA,87.8512513429239,NA,60.6026741595346,65.1112693260261,49.7266834699332,68.2304265927257,73.5203260878202,-66.4757638396057,-55.5439122278214,NA,-39.9757379900566,-61.987867967024,-44.3311762846312,-41.066594407821,-58.6899286802984,NA,-49.8778978494088
29.5721900293566,"G10069","IK",2020-07-24,"Low","Expensive","Fast","Long","Warm","Steam plant","Yes","Uncertain","Ceramic","Textured",46.0827692033312,36.1183333697552,44.2088153424975,40.5601414046445,34.3121254487638,32.5512444673185,32.1594834346366,39.1475123849845,37.7650122842843,37.208749598113,85.3086157020518,85.3473327292988,95.2142867173825,76.4328807013024,86.0503781330735,79.4562295979445,94.8710267191889,83.727719506261,84.847447992988,89.9935153691939,84.3955437924958,71.1162991210057,83.034562578761,64.8618553765115,69.8321304675249,99.8590159602922,76.7988976285899,77.5331135718851,95.6556709763338,92.922288996967
21.8755042035344,"G10070","HN",2020-07-31,"Medium","Expensive","Medium","Very Long","Hot","Steam plant","Yes","Under review","Ceramic","Smooth",32.5897437472796,46.0147487334833,39.1961222072492,33.9354059978045,44.003611953151,36.985211741431,37.2272906174784,39.6504934480868,35.5697578007308,33.3011696080728,57.3459716963458,66.1594212106613,58.3028081474815,57.0112392665823,65.3730986319106,54.4293044485641,44.0623613651789,61.8521958223772,58.4140209309099,62.1867529589779,49.1417851321513,44.7252553052122,33.3217854830906,47.9724928482792,14.1388517272096,38.1060287366301,28.7999708955778,39.2592006303013,22.8295134063751,32.4932888973671
28.2523203203931,"G10071","HN",2020-08-06,"High","Cheap","Medium","Long","Hot","Steam plant","Yes","Under review","Ceramic","Rough",3.36481117390569,NA,9.8114051849373,6.96028903923121,19.7401632396996,2.90341262665249,12.3717593597292,NA,15.261275319941,6.42894502764215,27.1348972222481,NA,31.8149516525515,35.2309882781861,43.844062287187,30.1255959220124,NA,20.364417766361,24.5349921780748,34.1480578602171,NA,48.0972544716625,54.0557708311565,18.7015185227612,24.052112244907,48.6190569564207,36.0286068152026,34.6235734860446,7.18115813153409,52.8084202086085
20.9561148432327,"G10072","IK",2020-08-13,"High","Cheap","Fast","Long","Cold","Storage tanks","No","Checked","Plastic","Rough",33.9682626201795,16.2109218999761,31.5074413093849,24.53083933853,29.8185791998354,26.6811154546298,25.7422325150705,20.3462324523981,8.30272877175553,27.7122156046105,29.1140344797845,49.9005491244139,51.6913079015986,43.3017047816346,47.201801689626,45.6704526803666,30.2498389521755,31.6879950670198,44.8850620079022,43.7699700031387,-20.1215525240459,-22.0687405387696,-0.118091813824698,-26.2853935986917,2.11887213336827,-29.2781105118738,-13.9088698282513,-11.522023345558,-5.619796135202,-26.9838109239129
10.3045443964882,"G10073","IK",2020-08-20,"Medium","Expensive","Medium","Very Long","Hot","Control room","Yes","Checked","Wooden","Rough",21.3151415683072,19.4358850541209,15.9952850913142,9.60217601190037,18.7706335879053,NA,11.8286286441846,17.1100796398929,19.7758043409507,19.0870513690968,76.6550453593806,65.6880958022963,89.6082282541471,61.9201385562078,66.9583145209437,74.3901372665777,89.3958262185476,71.1569644446091,86.8726701382679,63.2693437758365,63.984950744144,76.297678113841,42.3157596144493,68.2439087667394,54.6884959162724,44.118251590794,66.2173368922605,52.5301761770723,57.1218324660999,67.4253644050434
22.9499070848952,"G10074","IK",2020-08-28,"Medium","Cheap","Fast","Long","Hot","Control room","Yes","Checked","Wooden","Rough",35.0336198277328,21.5538215509166,44.0508334724157,30.0959668534965,34.2097536145872,36.9105763558955,37.1583492090113,40.0039256990237,42.6064511322664,41.9640011788133,44.5030267509638,39.1114974841076,36.5280265252851,52.4612515601135,33.5835330423266,47.0425864349086,45.5470342625622,42.4139378436631,34.786977066279,26.1120007986454,70.1719550176475,89.1388989073225,87.9943957270306,78.4593830858147,88.1297015946487,85.0082865419934,90.0912840437374,87.7129047945541,61.8376364700216,79.6996260004325
20.3628456332375,"G10075","IK",2020-09-04,"Low","Cheap","Medium","Short","Warm","Steam plant","No","Under review","Wooden","Rough",3.64283774269412,-3.0997221889064,10.3095648634798,-1.52332319545227,-2.77945611479791,-6.17291745052087,-1.61809524733611,0.276813604659819,-0.625700934761428,2.08870831683556,60.6789896745805,70.0532183025356,64.5223804849662,59.0664747672186,58.9715589125405,74.7702419738026,79.7458222685034,60.7554820629971,70.7056219587339,61.5988437866641,99.4175051404486,85.5175780882461,102.122452499989,103.045415239304,103.845365843762,111.291794524659,78.2923939916762,95.3245441310031,86.838744898871,86.1884625154781
